trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
S1DA_T14,12:26:00,12:26:00,18,18,,0,0,,,,1
S1DA_T14,12:28:00,12:28:00,19,19,,0,0,,,,1
S1DA_T14,12:30:00,12:30:00,20,20,,0,0,,,,1
S1DA_T14,12:31:00,12:31:00,21,21,,0,0,,,,1
S1DA_T14,12:33:00,12:33:00,22,22,,0,0,,,,1
S1DA_T14,12:35:00,12:35:00,23,23,,0,0,,,,1
S1DA_T14,12:38:00,12:38:00,24,24,,0,0,,,,1
S1DA_T14,12:40:00,12:40:00,25,25,,0,0,,,,1
S1DA_T14,12:42:00,12:42:00,26,26,,0,0,,,,1
S1DA_T14,12:46:00,12:46:00,27,27,,0,0,,,,1
S1DA_T14,12:50:00,12:50:00,28,28,,0,0,,,,1
S1DA_T14,12:55:00,12:55:00,29,29,,0,0,,,,1
S1DA_T14,13:00:00,13:00:00,30,30,,0,0,,,,1
S1DA_T15,12:00:00,12:00:00,1,1,,0,0,,,,1
S1DA_T15,12:04:00,12:04:00,2,2,,0,0,,,,1
S1DA_T15,12:07:00,12:07:00,3,3,,0,0,,,,1
S1DA_T15,12:10:00,12:10:00,4,4,,0,0,,,,1
S1DA_T15,12:14:00,12:14:00,5,5,,0,0,,,,1
S1DA_T15,12:18:00,12:18:00,6,6,,0,0,,,,1
S1DA_T15,12:22:00,12:22:00,7,7,,0,0,,,,1
S1DA_T15,12:30:00,12:30:00,9,8,,0,0,,,,1
S1DA_T15,12:33:00,12:33:00,10,9,,0,0,,,,1
S1DA_T15,12:35:00,12:35:00,11,10,,0,0,,,,1
S1DA_T15,12:38:00,12:38:00,12,11,,0,0,,,,1
S1DA_T15,12:40:00,12:40:00,13,12,,0,0,,,,1
S1DA_T15,12:45:00,12:45:00,14,13,,0,0,,,,1
S1DA_T15,12:48:00,12:48:00,15,14,,0,0,,,,1
S1DA_T15,12:50:00,12:50:00,16,15,,0,0,,,,1
S1DA_T15,12:52:00,12:52:00,31,16,,0,0,,,,1
S1DA_T15,12:55:00,12:55:00,17,17,,0,0,,,,1
S1DA_T15,12:56:00,12:56:00,18,18,,0,0,,,,1
S1DA_T15,12:58:00,12:58:00,19,19,,0,0,,,,1
S1DA_T15,13:00:00,13:00:00,20,20,,0,0,,,,1
S1DA_T15,13:01:00,13:01:00,21,21,,0,0,,,,1
S1DA_T15,13:03:00,13:03:00,22,22,,0,0,,,,1
S1DA_T15,13:05:00,13:05:00,23,23,,0,0,,,,1
S1DA_T15,13:08:00,13:08:00,24,24,,0,0,,,,1
S1DA_T15,13:10:00,13:10:00,25,25,,0,0,,,,1
S1DA_T15,13:12:00,13:12:00,26,26,,0,0,,,,1
S1DA_T15,13:16:00,13:16:00,27,27,,0,0,,,,1
S1DA_T15,13:20:00,13:20:00,28,28,,0,0,,,,1
S1DA_T15,13:25:00,13:25:00,29,29,,0,0,,,,1
S1DA_T15,13:30:00,13:30:00,30,30,,0,0,,,,1
S1DA_T16,12:30:00,12:30:00,1,1,,0,0,,,,1
S1DA_T16,12:34:00,12:34:00,2,2,,0,0,,,,1
S1DA_T16,12:37:00,12:37:00,3,3,,0,0,,,,1
S1DA_T16,12:40:00,12:40:00,4,4,,0,0,,,,1
S1DA_T16,12:44:00,12:44:00,5,5,,0,0,,,,1
S1DA_T16,12:48:00,12:48:00,6,6,,0,0,,,,1
S1DA_T16,12:52:00,12:52:00,7,7,,0,0,,,,1
S1DA_T16,13:00:00,13:00:00,9,8,,0,0,,,,1
S1DA_T16,13:03:00,13:03:00,10,9,,0,0,,,,1
S1DA_T16,13:05:00,13:05:00,11,10,,0,0,,,,1
S1DA_T16,13:08:00,13:08:00,12,11,,0,0,,,,1
S1DA_T16,13:10:00,13:10:00,13,12,,0,0,,,,1
S1DA_T16,13:15:00,13:15:00,14,13,,0,0,,,,1
S1DA_T16,13:18:00,13:18:00,15,14,,0,0,,,,1
S1DA_T16,13:20:00,13:20:00,16,15,,0,0,,,,1
S1DA_T16,13:22:00,13:22:00,31,16,,0,0,,,,1
S1DA_T16,13:25:00,13:25:00,17,17,,0,0,,,,1
S1DA_T16,13:26:00,13:26:00,18,18,,0,0,,,,1
S1DA_T16,13:28:00,13:28:00,19,19,,0,0,,,,1
S1DA_T16,13:30:00,13:30:00,20,20,,0,0,,,,1
S1DA_T16,13:31:00,13:31:00,21,21,,0,0,,,,1
S1DA_T16,13:33:00,13:33:00,22,22,,0,0,,,,1
S1DA_T16,13:35:00,13:35:00,23,23,,0,0,,,,1
S1DA_T16,13:38:00,13:38:00,24,24,,0,0,,,,1
S1DA_T16,13:40:00,13:40:00,25,25,,0,0,,,,1
S1DA_T16,13:42:00,13:42:00,26,26,,0,0,,,,1
S1DA_T16,13:46:00,13:46:00,27,27,,0,0,,,,1
S1DA_T16,13:50:00,13:50:00,28,28,,0,0,,,,1
S1DA_T16,13:55:00,13:55:00,29,29,,0,0,,,,1
S1DA_T16,14:00:00,14:00:00,30,30,,0,0,,,,1
S1DA_T17,13:00:00,13:00:00,1,1,,0,0,,,,1
S1DA_T17,13:04:00,13:04:00,2,2,,0,0,,,,1
S1DA_T17,13:07:00,13:07:00,3,3,,0,0,,,,1
S1DA_T17,13:10:00,13:10:00,4,4,,0,0,,,,1
S1DA_T17,13:14:00,13:14:00,5,5,,0,0,,,,1
S1DA_T17,13:18:00,13:18:00,6,6,,0,0,,,,1
S1DA_T17,13:22:00,13:22:00,7,7,,0,0,,,,1
S1DA_T17,13:30:00,13:30:00,9,8,,0,0,,,,1
S1DA_T17,13:33:00,13:33:00,10,9,,0,0,,,,1
S1DA_T17,13:35:00,13:35:00,11,10,,0,0,,,,1
S1DA_T17,13:38:00,13:38:00,12,11,,0,0,,,,1
S1DA_T17,13:40:00,13:40:00,13,12,,0,0,,,,1
S1DA_T17,13:45:00,13:45:00,14,13,,0,0,,,,1
S1DA_T17,13:48:00,13:48:00,15,14,,0,0,,,,1
S1DA_T17,13:50:00,13:50:00,16,15,,0,0,,,,1
S1DA_T17,13:52:00,13:52:00,31,16,,0,0,,,,1
S1DA_T17,13:55:00,13:55:00,17,17,,0,0,,,,1
S1DA_T17,13:56:00,13:56:00,18,18,,0,0,,,,1
S1DA_T17,13:58:00,13:58:00,19,19,,0,0,,,,1
S1DA_T17,14:00:00,14:00:00,20,20,,0,0,,,,1
S1DA_T17,14:01:00,14:01:00,21,21,,0,0,,,,1
S1DA_T17,14:03:00,14:03:00,22,22,,0,0,,,,1
S1DA_T17,14:05:00,14:05:00,23,23,,0,0,,,,1
S1DA_T17,14:08:00,14:08:00,24,24,,0,0,,,,1
S1DA_T17,14:10:00,14:10:00,25,25,,0,0,,,,1
S1DA_T17,14:12:00,14:12:00,26,26,,0,0,,,,1
S1DA_T17,14:16:00,14:16:00,27,27,,0,0,,,,1
S1DA_T17,14:20:00,14:20:00,28,28,,0,0,,,,1
S1DA_T17,14:25:00,14:25:00,29,29,,0,0,,,,1
S1DA_T17,14:30:00,14:30:00,30,30,,0,0,,,,1
S1DA_T18,13:30:00,13:30:00,1,1,,0,0,,,,1
S1DA_T18,13:34:00,13:34:00,2,2,,0,0,,,,1
S1DA_T18,13:37:00,13:37:00,3,3,,0,0,,,,1
S1DA_T18,13:40:00,13:40:00,4,4,,0,0,,,,1
S1DA_T18,13:44:00,13:44:00,5,5,,0,0,,,,1
S1DA_T18,13:48:00,13:48:00,6,6,,0,0,,,,1
S1DA_T18,13:52:00,13:52:00,7,7,,0,0,,,,1
S1DA_T18,14:00:00,14:00:00,9,8,,0,0,,,,1
S1DA_T18,14:03:00,14:03:00,10,9,,0,0,,,,1
S1DA_T18,14:05:00,14:05:00,11,10,,0,0,,,,1
S1DA_T18,14:08:00,14:08:00,12,11,,0,0,,,,1
S1DA_T18,14:10:00,14:10:00,13,12,,0,0,,,,1
S1DA_T18,14:15:00,14:15:00,14,13,,0,0,,,,1
S1DA_T18,14:18:00,14:18:00,15,14,,0,0,,,,1
S1DA_T18,14:20:00,14:20:00,16,15,,0,0,,,,1
S1DA_T18,14:22:00,14:22:00,31,16,,0,0,,,,1
S1DA_T18,14:25:00,14:25:00,17,17,,0,0,,,,1
S1DA_T18,14:26:00,14:26:00,18,18,,0,0,,,,1
S1DA_T18,14:28:00,14:28:00,19,19,,0,0,,,,1
S1DA_T18,14:30:00,14:30:00,20,20,,0,0,,,,1
S1DA_T18,14:31:00,14:31:00,21,21,,0,0,,,,1
S1DA_T18,14:33:00,14:33:00,22,22,,0,0,,,,1
S1DA_T18,14:35:00,14:35:00,23,23,,0,0,,,,1
S1DA_T18,14:38:00,14:38:00,24,24,,0,0,,,,1
S1DA_T18,14:40:00,14:40:00,25,25,,0,0,,,,1
S1DA_T18,14:42:00,14:42:00,26,26,,0,0,,,,1
S1DA_T18,14:46:00,14:46:00,27,27,,0,0,,,,1
S1DA_T18,14:50:00,14:50:00,28,28,,0,0,,,,1
S1DA_T18,14:55:00,14:55:00,29,29,,0,0,,,,1
S1DA_T18,15:00:00,15:00:00,30,30,,0,0,,,,1
S1DA_T19,14:00:00,14:00:00,1,1,,0,0,,,,1
S1DA_T19,14:04:00,14:04:00,2,2,,0,0,,,,1
S1DA_T19,14:07:00,14:07:00,3,3,,0,0,,,,1
S1DA_T19,14:10:00,14:10:00,4,4,,0,0,,,,1
S1DA_T19,14:14:00,14:14:00,5,5,,0,0,,,,1
S1DA_T19,14:18:00,14:18:00,6,6,,0,0,,,,1
S1DA_T19,14:22:00,14:22:00,7,7,,0,0,,,,1
S1DA_T19,14:30:00,14:30:00,9,8,,0,0,,,,1
S1DA_T19,14:33:00,14:33:00,10,9,,0,0,,,,1
S1DA_T19,14:35:00,14:35:00,11,10,,0,0,,,,1
S1DA_T19,14:38:00,14:38:00,12,11,,0,0,,,,1
S1DA_T19,14:40:00,14:40:00,13,12,,0,0,,,,1
S1DA_T19,14:45:00,14:45:00,14,13,,0,0,,,,1
S1DA_T19,14:48:00,14:48:00,15,14,,0,0,,,,1
S1DA_T19,14:50:00,14:50:00,16,15,,0,0,,,,1
S1DA_T19,14:52:00,14:52:00,31,16,,0,0,,,,1
S1DA_T19,14:55:00,14:55:00,17,17,,0,0,,,,1
S1DA_T19,14:56:00,14:56:00,18,18,,0,0,,,,1
S1DA_T19,14:58:00,14:58:00,19,19,,0,0,,,,1
S1DA_T19,15:00:00,15:00:00,20,20,,0,0,,,,1
S1DA_T19,15:01:00,15:01:00,21,21,,0,0,,,,1
S1DA_T19,15:03:00,15:03:00,22,22,,0,0,,,,1
S1DA_T19,15:05:00,15:05:00,23,23,,0,0,,,,1
S1DA_T19,15:08:00,15:08:00,24,24,,0,0,,,,1
S1DA_T19,15:10:00,15:10:00,25,25,,0,0,,,,1
S1DA_T19,15:12:00,15:12:00,26,26,,0,0,,,,1
S1DA_T19,15:16:00,15:16:00,27,27,,0,0,,,,1
S1DA_T19,15:20:00,15:20:00,28,28,,0,0,,,,1
S1DA_T19,15:25:00,15:25:00,29,29,,0,0,,,,1
S1DA_T19,15:30:00,15:30:00,30,30,,0,0,,,,1
S1DA_T20,14:30:00,14:30:00,1,1,,0,0,,,,1
S1DA_T20,14:34:00,14:34:00,2,2,,0,0,,,,1
S1DA_T20,14:37:00,14:37:00,3,3,,0,0,,,,1
S1DA_T20,14:40:00,14:40:00,4,4,,0,0,,,,1
S1DA_T20,14:44:00,14:44:00,5,5,,0,0,,,,1
S1DA_T20,14:48:00,14:48:00,6,6,,0,0,,,,1
S1DA_T20,14:52:00,14:52:00,7,7,,0,0,,,,1
S1DA_T20,15:00:00,15:00:00,9,8,,0,0,,,,1
S1DA_T20,15:03:00,15:03:00,10,9,,0,0,,,,1
S1DA_T20,15:05:00,15:05:00,11,10,,0,0,,,,1
S1DA_T20,15:08:00,15:08:00,12,11,,0,0,,,,1
S1DA_T20,15:10:00,15:10:00,13,12,,0,0,,,,1
S1DA_T20,15:15:00,15:15:00,14,13,,0,0,,,,1
S1DA_T20,15:18:00,15:18:00,15,14,,0,0,,,,1
S1DA_T20,15:20:00,15:20:00,16,15,,0,0,,,,1
S1DA_T20,15:22:00,15:22:00,31,16,,0,0,,,,1
S1DA_T20,15:25:00,15:25:00,17,17,,0,0,,,,1
S1DA_T20,15:26:00,15:26:00,18,18,,0,0,,,,1
S1DA_T20,15:28:00,15:28:00,19,19,,0,0,,,,1
S1DA_T20,15:30:00,15:30:00,20,20,,0,0,,,,1
S1DA_T20,15:31:00,15:31:00,21,21,,0,0,,,,1
S1DA_T20,15:33:00,15:33:00,22,22,,0,0,,,,1
S1DA_T20,15:35:00,15:35:00,23,23,,0,0,,,,1
S1DA_T20,15:38:00,15:38:00,24,24,,0,0,,,,1
S1DA_T20,15:40:00,15:40:00,25,25,,0,0,,,,1
S1DA_T20,15:42:00,15:42:00,26,26,,0,0,,,,1
S1DA_T20,15:46:00,15:46:00,27,27,,0,0,,,,1
S1DA_T20,15:50:00,15:50:00,28,28,,0,0,,,,1
S1DA_T20,15:55:00,15:55:00,29,29,,0,0,,,,1
S1DA_T20,16:00:00,16:00:00,30,30,,0,0,,,,1
S1DA_T21,15:00:00,15:00:00,1,1,,0,0,,,,1
S1DA_T21,15:04:00,15:04:00,2,2,,0,0,,,,1
S1DA_T21,15:07:00,15:07:00,3,3,,0,0,,,,1
S1DA_T21,15:10:00,15:10:00,4,4,,0,0,,,,1
S1DA_T21,15:14:00,15:14:00,5,5,,0,0,,,,1
S1DA_T21,15:18:00,15:18:00,6,6,,0,0,,,,1
S1DA_T21,15:22:00,15:22:00,7,7,,0,0,,,,1
S1DA_T21,15:30:00,15:30:00,9,8,,0,0,,,,1
S1DA_T21,15:33:00,15:33:00,10,9,,0,0,,,,1
S1DA_T21,15:35:00,15:35:00,11,10,,0,0,,,,1
S1DA_T21,15:38:00,15:38:00,12,11,,0,0,,,,1
S1DA_T21,15:40:00,15:40:00,13,12,,0,0,,,,1
S1DA_T21,15:45:00,15:45:00,14,13,,0,0,,,,1
S1DA_T21,15:48:00,15:48:00,15,14,,0,0,,,,1
S1DA_T21,15:50:00,15:50:00,16,15,,0,0,,,,1
S1DA_T21,15:52:00,15:52:00,31,16,,0,0,,,,1
S1DA_T21,15:55:00,15:55:00,17,17,,0,0,,,,1
S1DA_T21,15:56:00,15:56:00,18,18,,0,0,,,,1
S1DA_T21,15:58:00,15:58:00,19,19,,0,0,,,,1
S1DA_T21,16:00:00,16:00:00,20,20,,0,0,,,,1
S1DA_T21,16:01:00,16:01:00,21,21,,0,0,,,,1
S1DA_T21,16:03:00,16:03:00,22,22,,0,0,,,,1
S1DA_T21,16:05:00,16:05:00,23,23,,0,0,,,,1
S1DA_T21,16:08:00,16:08:00,24,24,,0,0,,,,1
S1DA_T21,16:10:00,16:10:00,25,25,,0,0,,,,1
S1DA_T21,16:12:00,16:12:00,26,26,,0,0,,,,1
S1DA_T21,16:16:00,16:16:00,27,27,,0,0,,,,1
S1DA_T21,16:20:00,16:20:00,28,28,,0,0,,,,1
S1DA_T21,16:25:00,16:25:00,29,29,,0,0,,,,1
S1DA_T21,16:30:00,16:30:00,30,30,,0,0,,,,1
S1DA_T22,15:30:00,15:30:00,1,1,,0,0,,,,1
S1DA_T22,15:34:00,15:34:00,2,2,,0,0,,,,1
S1DA_T22,15:37:00,15:37:00,3,3,,0,0,,,,1
S1DA_T22,15:40:00,15:40:00,4,4,,0,0,,,,1
S1DA_T22,15:44:00,15:44:00,5,5,,0,0,,,,1
S1DA_T22,15:48:00,15:48:00,6,6,,0,0,,,,1
S1DA_T22,15:52:00,15:52:00,7,7,,0,0,,,,1
S1DA_T22,16:00:00,16:00:00,9,8,,0,0,,,,1
S1DA_T22,16:03:00,16:03:00,10,9,,0,0,,,,1
S1DA_T22,16:05:00,16:05:00,11,10,,0,0,,,,1
S1DA_T22,16:08:00,16:08:00,12,11,,0,0,,,,1
S1DA_T22,16:10:00,16:10:00,13,12,,0,0,,,,1
S1DA_T22,16:15:00,16:15:00,14,13,,0,0,,,,1
S1DA_T22,16:18:00,16:18:00,15,14,,0,0,,,,1
S1DA_T22,16:20:00,16:20:00,16,15,,0,0,,,,1
S1DA_T22,16:22:00,16:22:00,31,16,,0,0,,,,1
S1DA_T22,16:25:00,16:25:00,17,17,,0,0,,,,1
S1DA_T22,16:26:00,16:26:00,18,18,,0,0,,,,1
S1DA_T22,16:28:00,16:28:00,19,19,,0,0,,,,1
S1DA_T22,16:30:00,16:30:00,20,20,,0,0,,,,1
S1DA_T22,16:31:00,16:31:00,21,21,,0,0,,,,1
S1DA_T22,16:33:00,16:33:00,22,22,,0,0,,,,1
S1DA_T22,16:35:00,16:35:00,23,23,,0,0,,,,1
S1DA_T22,16:38:00,16:38:00,24,24,,0,0,,,,1
S1DA_T22,16:40:00,16:40:00,25,25,,0,0,,,,1
S1DA_T22,16:42:00,16:42:00,26,26,,0,0,,,,1
S1DA_T22,16:46:00,16:46:00,27,27,,0,0,,,,1
S1DA_T22,16:50:00,16:50:00,28,28,,0,0,,,,1
S1DA_T22,16:55:00,16:55:00,29,29,,0,0,,,,1
S1DA_T22,17:00:00,17:00:00,30,30,,0,0,,,,1
S1DA_T23,16:00:00,16:00:00,1,1,,0,0,,,,1
S1DA_T23,16:04:00,16:04:00,2,2,,0,0,,,,1
S1DA_T23,16:07:00,16:07:00,3,3,,0,0,,,,1
S1DA_T23,16:10:00,16:10:00,4,4,,0,0,,,,1
S1DA_T23,16:14:00,16:14:00,5,5,,0,0,,,,1
S1DA_T23,16:18:00,16:18:00,6,6,,0,0,,,,1
S1DA_T23,16:22:00,16:22:00,7,7,,0,0,,,,1
S1DA_T23,16:30:00,16:30:00,9,8,,0,0,,,,1
S1DA_T23,16:33:00,16:33:00,10,9,,0,0,,,,1
S1DA_T23,16:35:00,16:35:00,11,10,,0,0,,,,1
S1DA_T23,16:38:00,16:38:00,12,11,,0,0,,,,1
S1DA_T23,16:40:00,16:40:00,13,12,,0,0,,,,1
S1DA_T23,16:45:00,16:45:00,14,13,,0,0,,,,1
S1DA_T23,16:48:00,16:48:00,15,14,,0,0,,,,1
S1DA_T23,16:50:00,16:50:00,16,15,,0,0,,,,1
S1DA_T23,16:52:00,16:52:00,31,16,,0,0,,,,1
S1DA_T23,16:55:00,16:55:00,17,17,,0,0,,,,1
S1DA_T23,16:56:00,16:56:00,18,18,,0,0,,,,1
S1DA_T23,16:58:00,16:58:00,19,19,,0,0,,,,1
S1DA_T23,17:00:00,17:00:00,20,20,,0,0,,,,1
S1DA_T23,17:01:00,17:01:00,21,21,,0,0,,,,1
S1DA_T23,17:03:00,17:03:00,22,22,,0,0,,,,1
S1DA_T23,17:05:00,17:05:00,23,23,,0,0,,,,1
S1DA_T23,17:08:00,17:08:00,24,24,,0,0,,,,1
S1DA_T23,17:10:00,17:10:00,25,25,,0,0,,,,1
S1DA_T23,17:12:00,17:12:00,26,26,,0,0,,,,1
S1DA_T23,17:16:00,17:16:00,27,27,,0,0,,,,1
S1DA_T23,17:20:00,17:20:00,28,28,,0,0,,,,1
S1DA_T23,17:25:00,17:25:00,29,29,,0,0,,,,1
S1DA_T23,17:30:00,17:30:00,30,30,,0,0,,,,1
S1DA_T24,16:30:00,16:30:00,1,1,,0,0,,,,1
S1DA_T24,16:34:00,16:34:00,2,2,,0,0,,,,1
S1DA_T24,16:37:00,16:37:00,3,3,,0,0,,,,1
S1DA_T24,16:40:00,16:40:00,4,4,,0,0,,,,1
S1DA_T24,16:44:00,16:44:00,5,5,,0,0,,,,1
S1DA_T24,16:48:00,16:48:00,6,6,,0,0,,,,1
S1DA_T24,16:52:00,16:52:00,7,7,,0,0,,,,1
S1DA_T24,17:00:00,17:00:00,9,8,,0,0,,,,1
S1DA_T24,17:03:00,17:03:00,10,9,,0,0,,,,1
S1DA_T24,17:05:00,17:05:00,11,10,,0,0,,,,1
S1DA_T24,17:08:00,17:08:00,12,11,,0,0,,,,1
S1DA_T24,17:10:00,17:10:00,13,12,,0,0,,,,1
S1DA_T24,17:15:00,17:15:00,14,13,,0,0,,,,1
S1DA_T24,17:18:00,17:18:00,15,14,,0,0,,,,1
S1DA_T24,17:20:00,17:20:00,16,15,,0,0,,,,1
S1DA_T24,17:22:00,17:22:00,31,16,,0,0,,,,1
S1DA_T24,17:25:00,17:25:00,17,17,,0,0,,,,1
S1DA_T24,17:26:00,17:26:00,18,18,,0,0,,,,1
S1DA_T24,17:28:00,17:28:00,19,19,,0,0,,,,1
S1DA_T24,17:30:00,17:30:00,20,20,,0,0,,,,1
S1DA_T24,17:31:00,17:31:00,21,21,,0,0,,,,1
S1DA_T24,17:33:00,17:33:00,22,22,,0,0,,,,1
S1DA_T24,17:35:00,17:35:00,23,23,,0,0,,,,1
S1DA_T24,17:38:00,17:38:00,24,24,,0,0,,,,1
S1DA_T24,17:40:00,17:40:00,25,25,,0,0,,,,1
S1DA_T24,17:42:00,17:42:00,26,26,,0,0,,,,1
S1DA_T24,17:46:00,17:46:00,27,27,,0,0,,,,1
S1DA_T24,17:50:00,17:50:00,28,28,,0,0,,,,1
S1DA_T24,17:55:00,17:55:00,29,29,,0,0,,,,1
S1DA_T24,18:00:00,18:00:00,30,30,,0,0,,,,1
S1DA_T25,17:00:00,17:00:00,1,1,,0,0,,,,1
S1DA_T25,17:04:00,17:04:00,2,2,,0,0,,,,1
S1DA_T25,17:07:00,17:07:00,3,3,,0,0,,,,1
S1DA_T25,17:10:00,17:10:00,4,4,,0,0,,,,1
S1DA_T25,17:14:00,17:14:00,5,5,,0,0,,,,1
S1DA_T25,17:18:00,17:18:00,6,6,,0,0,,,,1
S1DA_T25,17:22:00,17:22:00,7,7,,0,0,,,,1
S1DA_T25,17:30:00,17:30:00,9,8,,0,0,,,,1
S1DA_T25,17:33:00,17:33:00,10,9,,0,0,,,,1
S1DA_T25,17:35:00,17:35:00,11,10,,0,0,,,,1
S1DA_T25,17:38:00,17:38:00,12,11,,0,0,,,,1
S1DA_T25,17:40:00,17:40:00,13,12,,0,0,,,,1
S1DA_T25,17:45:00,17:45:00,14,13,,0,0,,,,1
S1DA_T25,17:48:00,17:48:00,15,14,,0,0,,,,1
S1DA_T25,17:50:00,17:50:00,16,15,,0,0,,,,1
S1DA_T25,17:52:00,17:52:00,31,16,,0,0,,,,1
S1DA_T25,17:55:00,17:55:00,17,17,,0,0,,,,1
S1DA_T25,17:56:00,17:56:00,18,18,,0,0,,,,1
S1DA_T25,17:58:00,17:58:00,19,19,,0,0,,,,1
S1DA_T25,18:00:00,18:00:00,20,20,,0,0,,,,1
S1DA_T25,18:01:00,18:01:00,21,21,,0,0,,,,1
S1DA_T25,18:03:00,18:03:00,22,22,,0,0,,,,1
S1DA_T25,18:05:00,18:05:00,23,23,,0,0,,,,1
S1DA_T25,18:08:00,18:08:00,24,24,,0,0,,,,1
S1DA_T25,18:10:00,18:10:00,25,25,,0,0,,,,1
S1DA_T25,18:12:00,18:12:00,26,26,,0,0,,,,1
S1DA_T25,18:16:00,18:16:00,27,27,,0,0,,,,1
S1DA_T25,18:20:00,18:20:00,28,28,,0,0,,,,1
S1DA_T25,18:25:00,18:25:00,29,29,,0,0,,,,1
S1DA_T25,18:30:00,18:30:00,30,30,,0,0,,,,1
S1DA_T26,17:30:00,17:30:00,1,1,,0,0,,,,1
S1DA_T26,17:34:00,17:34:00,2,2,,0,0,,,,1
S1DA_T26,17:37:00,17:37:00,3,3,,0,0,,,,1
S1DA_T26,17:40:00,17:40:00,4,4,,0,0,,,,1
S1DA_T26,17:44:00,17:44:00,5,5,,0,0,,,,1
S1DA_T26,17:48:00,17:48:00,6,6,,0,0,,,,1
S1DA_T26,17:52:00,17:52:00,7,7,,0,0,,,,1
S1DA_T26,18:00:00,18:00:00,9,8,,0,0,,,,1
S1DA_T26,18:03:00,18:03:00,10,9,,0,0,,,,1
S1DA_T26,18:05:00,18:05:00,11,10,,0,0,,,,1
S1DA_T26,18:08:00,18:08:00,12,11,,0,0,,,,1
S1DA_T26,18:10:00,18:10:00,13,12,,0,0,,,,1
S1DA_T26,18:15:00,18:15:00,14,13,,0,0,,,,1
S1DA_T26,18:18:00,18:18:00,15,14,,0,0,,,,1
S1DA_T26,18:20:00,18:20:00,16,15,,0,0,,,,1
S1DA_T26,18:22:00,18:22:00,31,16,,0,0,,,,1
S1DA_T26,18:25:00,18:25:00,17,17,,0,0,,,,1
S1DA_T26,18:26:00,18:26:00,18,18,,0,0,,,,1
S1DA_T26,18:28:00,18:28:00,19,19,,0,0,,,,1
S1DA_T26,18:30:00,18:30:00,20,20,,0,0,,,,1
S1DA_T26,18:31:00,18:31:00,21,21,,0,0,,,,1
S1DA_T26,18:33:00,18:33:00,22,22,,0,0,,,,1
S1DA_T26,18:35:00,18:35:00,23,23,,0,0,,,,1
S1DA_T26,18:38:00,18:38:00,24,24,,0,0,,,,1
S1DA_T26,18:40:00,18:40:00,25,25,,0,0,,,,1
S1DA_T26,18:42:00,18:42:00,26,26,,0,0,,,,1
S1DA_T26,18:46:00,18:46:00,27,27,,0,0,,,,1
S1DA_T26,18:50:00,18:50:00,28,28,,0,0,,,,1
S1DA_T26,18:55:00,18:55:00,29,29,,0,0,,,,1
S1DA_T26,19:00:00,19:00:00,30,30,,0,0,,,,1
S1DA_T27,18:00:00,18:00:00,1,1,,0,0,,,,1
S1DA_T27,18:04:00,18:04:00,2,2,,0,0,,,,1
S1DA_T27,18:07:00,18:07:00,3,3,,0,0,,,,1
S1DA_T27,18:10:00,18:10:00,4,4,,0,0,,,,1
S1DA_T27,18:14:00,18:14:00,5,5,,0,0,,,,1
S1DA_T27,18:18:00,18:18:00,6,6,,0,0,,,,1
S1DA_T27,18:22:00,18:22:00,7,7,,0,0,,,,1
S1DA_T27,18:30:00,18:30:00,9,8,,0,0,,,,1
S1DA_T27,18:33:00,18:33:00,10,9,,0,0,,,,1
S1DA_T27,18:35:00,18:35:00,11,10,,0,0,,,,1
S1DA_T27,18:38:00,18:38:00,12,11,,0,0,,,,1
S1DA_T27,18:40:00,18:40:00,13,12,,0,0,,,,1
S1DA_T27,18:45:00,18:45:00,14,13,,0,0,,,,1
S1DA_T27,18:48:00,18:48:00,15,14,,0,0,,,,1
S1DA_T27,18:50:00,18:50:00,16,15,,0,0,,,,1
S1DA_T27,18:52:00,18:52:00,31,16,,0,0,,,,1
S1DA_T27,18:55:00,18:55:00,17,17,,0,0,,,,1
S1DA_T27,18:56:00,18:56:00,18,18,,0,0,,,,1
S1DA_T27,18:58:00,18:58:00,19,19,,0,0,,,,1
S1DA_T27,19:00:00,19:00:00,20,20,,0,0,,,,1
S1DA_T27,19:01:00,19:01:00,21,21,,0,0,,,,1
S1DA_T27,19:03:00,19:03:00,22,22,,0,0,,,,1
S1DA_T27,19:05:00,19:05:00,23,23,,0,0,,,,1
S1DA_T27,19:08:00,19:08:00,24,24,,0,0,,,,1
S1DA_T27,19:10:00,19:10:00,25,25,,0,0,,,,1
S1DA_T27,19:12:00,19:12:00,26,26,,0,0,,,,1
S1DA_T27,19:16:00,19:16:00,27,27,,0,0,,,,1
S1DA_T27,19:20:00,19:20:00,28,28,,0,0,,,,1
S1DA_T27,19:25:00,19:25:00,29,29,,0,0,,,,1
S1DA_T27,19:30:00,19:30:00,30,30,,0,0,,,,1
S1DA_T28,18:30:00,18:30:00,1,1,,0,0,,,,1
S1DA_T28,18:34:00,18:34:00,2,2,,0,0,,,,1
S1DA_T28,18:37:00,18:37:00,3,3,,0,0,,,,1
S1DA_T28,18:40:00,18:40:00,4,4,,0,0,,,,1
S1DA_T28,18:44:00,18:44:00,5,5,,0,0,,,,1
S1DA_T28,18:48:00,18:48:00,6,6,,0,0,,,,1
